Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region
7/2/2017,2.03,2268.86,59.41,278.04,0,1931.41,1931.41,0,0,organic,2017,Albany
7/9/2017,1.52,101331.41,2899.46,81929.02,494.51,16008.42,8213.25,5210.17,2585,conventional,2017,Albany
7/9/2017,2,1883.1,38.06,187.9,0,1657.14,1657.14,0,0,organic,2017,Albany
7/16/2017,1.39,102461.61,2468.78,86707.66,2546.08,10739.09,4950.13,4788.96,1000,conventional,2017,Albany
7/16/2017,1.87,2889.03,155.1,274.95,0,2458.98,2458.98,0,0,organic,2017,Albany
7/23/2017,1.49,84416.61,1905.52,72533.28,940.58,9037.23,3250.3,4896.93,890,conventional,2017,Albany
7/23/2017,1.42,4233.61,93.39,93.39,0,4046.83,4046.83,0,0,organic,2017,Albany
7/30/2017,1.61,83599.96,1915.81,73287.66,321.62,8074.87,5552.63,1932.24,590,conventional,2017,Albany
7/30/2017,1.67,2503.82,55.26,92.99,0,2355.57,2355.57,0,0,organic,2017,Albany
8/6/2017,1.53,92938.17,2456.91,76509.07,336.06,13636.13,5918.21,6844.59,873.33,conventional,2017,Albany
8/6/2017,1.98,2576.49,39.31,331.89,0,2205.29,2205.29,0,0,organic,2017,Albany
8/13/2017,1.52,133070.41,1947.26,118605.14,186.67,12331.34,8301.97,3132.71,896.66,conventional,2017,Albany
8/13/2017,1.9,2259.92,42.86,207.29,0,2009.77,2009.77,0,0,organic,2017,Albany
8/20/2017,1.61,74620.33,1553.71,59028.13,130.14,13908.35,8599.25,4155.77,1153.33,conventional,2017,Albany
8/20/2017,1.86,2584.08,61.21,143.82,0,2379.05,2379.05,0,0,organic,2017,Albany
8/27/2017,1.61,75471.56,2156.2,59831.83,71.46,13412.07,9395.94,3709.46,306.67,conventional,2017,Albany
8/27/2017,1.91,2525.28,44.15,210.54,0,2270.59,2270.59,0,0,organic,2017,Albany
9/3/2017,1.76,74297.64,4738.38,59299.03,121.57,10138.66,4615.19,3646.8,1876.67,conventional,2017,Albany
9/3/2017,2,2022,112.42,254.49,0,1655.09,1655.09,0,0,organic,2017,Albany
9/10/2017,1.78,99645.88,3368.35,87155.11,136.96,8985.46,4559.36,3672.77,753.33,conventional,2017,Albany
9/10/2017,1.78,3139.84,45.5,196.27,0,2898.07,2894.74,3.33,0,organic,2017,Albany
9/17/2017,1.41,80109.29,3986.2,66934.64,33.59,9154.86,5289.78,3851.75,13.33,conventional,2017,Albany
9/17/2017,1.55,3431.2,30.32,215.1,0,3185.78,3185.78,0,0,organic,2017,Albany
9/24/2017,1.64,68539.64,2508.62,56023.16,74.82,9933.04,5391.35,4541.69,0,conventional,2017,Albany
9/24/2017,1.42,3627.18,56.82,95.31,0,3475.05,3475.05,0,0,organic,2017,Albany
10/1/2017,1.69,71205.11,4411.02,57416.25,77.85,9299.99,5069.66,4230.33,0,conventional,2017,Albany
10/1/2017,1.59,3423.95,31.2,150.24,0,3242.51,3242.51,0,0,organic,2017,Albany
10/8/2017,1.78,55368.61,3679.82,45843.75,42.63,5802.41,2148.2,3654.21,0,conventional,2017,Albany
10/8/2017,1.4,5229.43,23.15,341.52,0,4864.76,4864.76,0,0,organic,2017,Albany
10/15/2017,1.65,73574.89,3383.35,63355.37,62.45,6773.72,3882.02,2891.7,0,conventional,2017,Albany
10/15/2017,1.47,4522.84,18.71,237.43,0,4266.7,4266.7,0,0,organic,2017,Albany
10/22/2017,1.56,69704.09,3758.8,57340.3,35.48,8569.51,5101.64,3467.87,0,conventional,2017,Albany
10/22/2017,1.49,4337.67,3.52,268.83,0,4065.32,4061.99,3.33,0,organic,2017,Albany
10/29/2017,1.67,69432.23,2959.76,57585.49,57.94,8829.04,5050.91,3778.13,0,conventional,2017,Albany
10/29/2017,1.38,5583.79,12.99,180.62,0,5390.18,5390.18,0,0,organic,2017,Albany
11/5/2017,1.62,71076.94,2483.36,55509.31,33.88,13050.39,9877.42,3172.97,0,conventional,2017,Albany
11/5/2017,1.5,3425.86,3.56,64.14,0,3358.16,3358.16,0,0,organic,2017,Albany
11/12/2017,1.26,113586,4509,96748,213,12115,8006,4109,0,conventional,2017,Albany
11/12/2017,1.71,2664.62,0,245.71,0,2418.91,2418.91,0,0,organic,2017,Albany
11/19/2017,1.65,97273,2695,80596,43,13940,7536,6404,0,conventional,2017,Albany
11/19/2017,1.75,2506.38,0,252.98,0,2253.4,2250.07,3.33,0,organic,2017,Albany
11/26/2017,1.5,62977,2413,49076,62,11426,5059,6368,0,conventional,2017,Albany
11/26/2017,1.57,2841.29,27.75,182.15,0,2631.39,2631.39,0,0,organic,2017,Albany
12/3/2017,1.39,139970,3772,126551,136,9511,7061,2450,0,conventional,2017,Albany
12/3/2017,1.44,3577.04,118.55,306.55,0,3151.94,3151.94,0,0,organic,2017,Albany
12/10/2017,1.29,92325.53,3220.05,75147.56,104.36,13853.56,7268.21,6585.35,0,conventional,2017,Albany
12/10/2017,1.45,3779.98,18.04,262.14,0,3499.8,3499.8,0,0,organic,2017,Albany
12/17/2017,1.43,70677.56,2578.95,50811.52,79.18,17207.91,8914.13,8293.78,0,conventional,2017,Albany
12/17/2017,1.43,3513.77,37.46,209.3,0,3267.01,3267.01,0,0,organic,2017,Albany
12/24/2017,1.45,77039.09,2811.71,58592.23,19.06,15616.09,6863.18,8752.91,0,conventional,2017,Albany
12/24/2017,1.58,3694.13,31.68,327.39,0,3335.06,3335.06,0,0,organic,2017,Albany
12/31/2017,1.47,113514.42,2622.7,101135.53,20.25,9735.94,5556.98,4178.96,0,conventional,2017,Albany
12/31/2017,1.46,3463.85,18.12,198.16,0,3247.57,3247.57,0,0,organic,2017,Albany
1/8/2018,0.981850616,85620.06,2737.83,66313.02,39.93,16445.82,0,0,0,Conventional,2018,Albany
1/8/2018,1.520007464,4178.23,52.37,349.26,0,3776.61,0,0,0,Organic,2018,Albany
1/14/2018,1.162779285,83021.92,2686.8,66291.88,38.68,13947.86,0,0,0,Conventional,2018,Albany
1/14/2018,1.573900703,3558.33,8.77,254.04,0,3295.51,0,0,0,Organic,2018,Albany
1/21/2018,0.931456191,117395.16,2888.53,100270.55,82.85,13647.13,0,0,0,Conventional,2018,Albany
1/21/2018,1.677814172,2811.58,17.55,212.05,0,2581.98,0,0,0,Organic,2018,Albany
1/28/2018,1.141447956,82598.1,2876.73,65054.47,52.21,14434.08,0,0,0,Conventional,2018,Albany
1/28/2018,1.313517871,6092.11,454.11,320.68,0,5317.32,0,0,0,Organic,2018,Albany
2/4/2018,1.577044144,189926.72,7066.34,170539.03,130.57,11285.84,0,0,0,Conventional,2018,Albany
2/4/2018,1.652256643,3360.71,115.1,356.36,0,2889.24,0,0,0,Organic,2018,Albany
2/11/2018,0.880401237,107113.67,7683.44,83059.79,58.59,15242.96,0,0,0,Conventional,2018,Albany
2/11/2018,1.586027502,3233.39,60.97,245.76,0,2926.66,0,0,0,Organic,2018,Albany
2/18/2018,1.065320448,74303.71,5166.2,52908.41,70.88,15190.82,0,0,0,Conventional,2018,Albany
2/18/2018,1.517962305,6929.55,4264.28,214.58,0,2450.69,0,0,0,Organic,2018,Albany
2/25/2018,1.329966894,92450.01,9628.84,51245.81,45.36,30285.62,0,0,0,Conventional,2018,Albany
2/25/2018,1.499619611,4509.98,810.49,448.47,0,3251.02,0,0,0,Organic,2018,Albany
3/4/2018,0.836577151,119703.05,10931.46,88478.86,90.68,18549.26,0,0,0,Conventional,2018,Albany
3/4/2018,1.619469829,3145.93,306.06,247.08,0,2592.79,0,0,0,Organic,2018,Albany
3/11/2018,0.962325524,125080.42,14532.91,94050.39,66.15,14056.04,0,0,0,Conventional,2018,Albany
3/11/2018,1.839732402,2098.62,129.56,191.76,0,1776,0,0,0,Organic,2018,Albany
3/18/2018,1.405372869,93154.16,12120.69,52084.11,51.98,26908.23,0,0,0,Conventional,2018,Albany
3/18/2018,1.819026414,2617.87,271.59,251.11,0,2087.38,0,0,0,Organic,2018,Albany
3/25/2018,0.858400321,129524.05,15034.31,92327.75,61.59,19261.93,0,0,0,Conventional,2018,Albany
3/25/2018,1.888241636,1892.15,42.21,227.57,0,1622.37,0,0,0,Organic,2018,Albany
4/1/2018,1.046780591,98799.94,12614.66,62032.39,61.59,22510.23,0,0,0,Conventional,2018,Albany
4/1/2018,1.857165768,2321.73,146.08,220.82,0,1954.84,0,0,0,Organic,2018,Albany
4/8/2018,0.905516645,123405.24,14876.62,89869.16,92.41,17215.98,0,0,0,Conventional,2018,Albany
4/8/2018,1.913255106,1983.5,68.4,173.33,0,1741.77,0,0,0,Organic,2018,Albany
4/15/2018,0.792240368,151218.19,16366.68,115149.29,149.39,17313.25,0,0,0,Conventional,2018,Albany
4/15/2018,1.592293699,2882.88,52.14,710.03,0,2120.71,0,0,0,Organic,2018,Albany
4/22/2018,0.913008307,103926.64,14619.99,70925.28,714.34,15693.56,0,0,0,Conventional,2018,Albany
4/22/2018,1.632454331,2637.22,189.4,223.53,0,2216.52,0,0,0,Organic,2018,Albany
4/29/2018,0.751243219,145221.98,18609.17,103127.74,134.76,21386.5,0,0,0,Conventional,2018,Albany
4/29/2018,1.924022647,2354.12,36.6,391.99,0,1925.53,0,0,0,Organic,2018,Albany
5/6/2018,0.942287218,166655.79,17758.64,132571.3,367.61,14049.05,0,0,0,Conventional,2018,Albany
5/6/2018,1.85511439,2082.1,36.34,203.16,0,1842.6,0,0,0,Organic,2018,Albany
5/13/2018,0.880546619,122161.04,16130.59,81836.27,204.2,21707.08,0,0,0,Conventional,2018,Albany
5/13/2018,1.618336463,3475.07,112.34,337.51,0,3025.22,0,0,0,Organic,2018,Albany
5/20/2018,0.776028683,123128.62,14650.07,92362.85,221.69,14212.83,0,0,0,Conventional,2018,Albany
5/20/2018,1.418795772,4807.79,84.06,368.2,0,4355.53,0,0,0,Organic,2018,Albany
5/27/2018,0.886422213,129276,18074.01,88129.74,210.11,20739.03,0,0,0,Conventional,2018,Albany
5/27/2018,0.97653696,6300.67,45.9,227.64,0,6027.13,0,0,0,Organic,2018,Albany
6/3/2018,1.304162725,115747.84,20156.08,78077.85,193.96,13564.2,0,0,0,Conventional,2018,Albany
6/3/2018,1.081308735,5583.18,237.88,232.15,0,5110.54,0,0,0,Organic,2018,Albany
6/10/2018,0.781516643,140868.13,18444.27,97763.49,163.49,21201.39,0,0,0,Conventional,2018,Albany
6/10/2018,1.804657547,2751.91,28.25,332.02,0,2391.64,0,0,0,Organic,2018,Albany
6/17/2018,0.912682477,155604.26,20174.04,113767.95,226.01,18581.14,0,0,0,Conventional,2018,Albany
6/17/2018,1.769411512,2409.01,214.27,252.14,0,1942.6,0,0,0,Organic,2018,Albany
6/24/2018,1.288713731,110515.53,19124.25,75112.37,211.54,13076.63,0,0,0,Conventional,2018,Albany
6/24/2018,1.766656679,2511.67,60.64,223.87,0,2224.55,0,0,0,Organic,2018,Albany
7/1/2018,0.91669634,124331.64,19233.05,84966,246.65,17275.2,0,0,0,Conventional,2018,Albany
7/1/2018,1.625684035,3374.6,64.26,173.1,0,3130.94,0,0,0,Organic,2018,Albany
7/8/2018,1.416414123,115215.6,14701.2,83180.19,193.02,15729.74,0,0,0,Conventional,2018,Albany
7/8/2018,1.490467274,3360.24,94.03,206.83,0,2416.78,0,0,0,Organic,2018,Albany
7/15/2018,1.021925587,118704.21,10257.62,87719.52,267.58,18724.11,0,0,0,Conventional,2018,Albany
7/15/2018,1.74477989,2703.04,146.87,196.44,0,2309.33,0,0,0,Organic,2018,Albany
7/22/2018,0.95468683,118723.97,8970.44,92841.14,273.02,12187.12,0,0,0,Conventional,2018,Albany
7/22/2018,1.533173023,3920.62,66.89,171.89,0,3681.84,0,0,0,Organic,2018,Albany
7/29/2018,0.931130167,130749.1,7172.25,108011.35,228.99,13567.83,0,0,0,Conventional,2018,Albany
7/29/2018,1.704742156,2863.69,116.11,196.08,0,2551.51,0,0,0,Organic,2018,Albany
8/5/2018,1.068243658,103916.27,5686.48,70962.83,229.71,25282.74,0,0,0,Conventional,2018,Albany
8/5/2018,1.867631071,2253.67,47.34,376.32,0,1830.01,0,0,0,Organic,2018,Albany
8/12/2018,0.874965206,140608.94,5039.81,121349.69,216.41,12000.62,0,0,0,Conventional,2018,Albany
8/12/2018,1.903642673,1870.87,18.15,376.57,0,1476.14,0,0,0,Organic,2018,Albany
8/19/2018,1.533906322,91383.4,6831.4,63476.99,196.56,18690.32,0,0,0,Conventional,2018,Albany
8/19/2018,1.890210554,2136.77,31.48,446.06,0,1659.23,0,0,0,Organic,2018,Albany
8/26/2018,0.95758822,120506.51,5117.13,102057.4,132.3,11499.86,0,0,0,Conventional,2018,Albany
8/26/2018,1.896331897,1728.2,101.81,409.03,0,1217.37,0,0,0,Organic,2018,Albany
9/2/2018,1.657833618,87542.65,4612.02,68718.45,154.19,12699.85,0,0,0,Conventional,2018,Albany
9/2/2018,1.88222676,2842.28,44.89,649.62,0,2147.76,0,0,0,Organic,2018,Albany
9/9/2018,0.92314324,120207.7,3283.82,98942.49,112.46,16306.13,0,0,0,Conventional,2018,Albany
9/9/2018,1.882187334,2637.76,30.28,451.04,0,2156.44,0,0,0,Organic,2018,Albany
9/16/2018,1.52184267,78154.35,3150.08,58416.46,130.41,14841.25,0,0,0,Conventional,2018,Albany
9/16/2018,1.814090126,2263.7,13.34,323.63,0,1926.73,0,0,0,Organic,2018,Albany
9/23/2018,1.546692345,77866.65,3316.86,60778.42,191.12,12432.91,0,0,0,Conventional,2018,Albany
9/23/2018,1.849340173,2519.68,31.57,399.35,0,2088.76,0,0,0,Organic,2018,Albany
9/30/2018,0.87742427,109015.8,2621.82,89500.06,117.38,15745.47,0,0,0,Conventional,2018,Albany
9/30/2018,1.840248357,2531.11,31.58,476.97,0,2022.56,0,0,0,Organic,2018,Albany
10/7/2018,1.507933844,70314.91,2481.78,52808.87,115.27,13665.47,0,0,0,Conventional,2018,Albany
10/7/2018,1.52882926,3755.1,14.62,323.93,0,3416.55,0,0,0,Organic,2018,Albany
10/14/2018,1.1812438,74532.66,2940.93,53798.12,90.72,17029.55,0,0,0,Conventional,2018,Albany
10/14/2018,1.596477603,3388.71,61.98,248.34,0,3078.4,0,0,0,Organic,2018,Albany
10/21/2018,1.324283299,93347.82,3484.2,79672.45,106.79,9882.55,0,0,0,Conventional,2018,Albany
10/21/2018,1.57108487,2826.78,41.74,274.95,0,2510.09,0,0,0,Organic,2018,Albany
10/28/2018,1.336218304,81420.28,3369.82,61152.31,92.61,16315.97,0,0,0,Conventional,2018,Albany
10/28/2018,1.610903962,3181.2,21.91,406.87,0,2752.42,0,0,0,Organic,2018,Albany
11/4/2018,1.373793345,73888.28,3757.57,58848.42,105.84,10674.37,0,0,0,Conventional,2018,Albany
11/4/2018,1.77206478,2893.4,32.76,530.6,0,2330.04,0,0,0,Organic,2018,Albany
11/11/2018,1.109358781,87219.08,3861.13,68498.17,124.74,14098.77,0,0,0,Conventional,2018,Albany
11/11/2018,1.754262396,2654.81,23.05,446.94,0,2184.82,0,0,0,Organic,2018,Albany
11/18/2018,1.127652617,78401.99,3762.11,62427.19,76.55,11773.89,0,0,0,Conventional,2018,Albany
11/18/2018,1.506096253,4924.47,1826.09,497.52,0,2600.86,0,0,0,Organic,2018,Albany
11/25/2018,1.117922272,61219.95,2703.12,48944.64,99.23,9240.92,0,0,0,Conventional,2018,Albany
11/25/2018,1.593241836,2679.13,51.99,169.03,0,2458.11,0,0,0,Organic,2018,Albany
12/2/2018,1.614559769,63236.9,2985.4,51193.37,79.85,8268.21,0,0,0,Conventional,2018,Albany
12/2/2018,1.534744482,4454.26,22.92,363.55,0,4067.79,0,0,0,Organic,2018,Albany
12/9/2018,1.512630788,67159.87,3418.7,55502.87,104.48,7486.9,0,0,0,Conventional,2018,Albany
12/9/2018,1.473100193,3986.97,84.49,394.28,0,3508.2,0,0,0,Organic,2018,Albany
12/16/2018,1.004875215,103752.27,3166.63,90299.65,105.44,9462.71,0,0,0,Conventional,2018,Albany
12/16/2018,1.515731124,3034.26,37.35,358.8,0,2638.11,0,0,0,Organic,2018,Albany
12/23/2018,1.037738865,87811.51,3328.87,74625.65,101.3,9535.38,0,0,0,Conventional,2018,Albany
12/23/2018,1.449564137,3587.03,112.74,306.1,0,3168.19,0,0,0,Organic,2018,Albany
12/30/2018,0.862452558,104963.36,2730.25,94021.5,174.23,7834.55,0,0,0,Conventional,2018,Albany
12/30/2018,1.481511384,2872.83,18.02,279.76,0,2575.04,0,0,0,Organic,2018,Albany
1/7/2019,0.921801566,111277.47,3541.9,95713.8,149.31,10904.73,0,0,0,Conventional,2019,Albany
1/7/2019,1.517705937,4291.27,31.26,520.79,0,3739.23,0,0,0,Organic,2019,Albany
1/13/2019,0.906561129,115663.46,2920.69,101796.05,181.26,10072.66,0,0,0,Conventional,2019,Albany
1/13/2019,1.387891815,5112.4,34.52,438.09,0,4639.79,0,0,0,Organic,2019,Albany
1/20/2019,0.998831048,146107.67,4322.2,123402.11,179.63,17223.11,0,0,0,Conventional,2019,Albany
1/20/2019,1.581582999,3967.84,15.56,436.97,0,3515.31,0,0,0,Organic,2019,Albany
1/27/2019,1.052065122,80297.47,3380.41,64018.59,210.82,11065.69,0,0,0,Conventional,2019,Albany
1/27/2019,1.44123489,3413.69,16.68,383.29,0,3013.73,0,0,0,Organic,2019,Albany
2/3/2019,0.798757561,186952.91,4371.56,169578.61,357.67,11217.3,0,0,0,Conventional,2019,Albany
2/3/2019,1.37347914,3957.36,29.15,361.27,0,3566.93,0,0,0,Organic,2019,Albany
2/10/2019,0.882870237,109116.23,4769.7,91719.84,158.76,11024.2,0,0,0,Conventional,2019,Albany
2/10/2019,1.333021047,3889.78,150.7,390.89,0,3348.2,0,0,0,Organic,2019,Albany
2/17/2019,1.039362128,93261.92,4653.38,76693.32,219.24,10975.71,0,0,0,Conventional,2019,Albany
2/17/2019,1.446731462,3438.79,73.57,462.54,0,2902.68,0,0,0,Organic,2019,Albany
2/24/2019,0.880905745,114022.18,3766.89,98810.45,200.67,9638.35,0,0,0,Conventional,2019,Albany
2/24/2019,1.47638697,3559.86,45.38,524.8,0,2989.68,0,0,0,Organic,2019,Albany
3/3/2019,1.08048977,95694.77,3949.87,79013.49,231.53,10868.92,0,0,0,Conventional,2019,Albany
3/3/2019,1.313802977,5101.69,122.68,448.44,0,4530.57,0,0,0,Organic,2019,Albany
3/10/2019,0.821932997,157968.18,3668.23,143421.21,244.83,10022,0,0,0,Conventional,2019,Albany
3/10/2019,1.285681183,4986.52,55.47,371.47,0,4559.58,0,0,0,Organic,2019,Albany
3/17/2019,1.049817661,95303.66,3858.18,75480.68,230.91,15336.03,0,0,0,Conventional,2019,Albany
3/17/2019,1.355184624,4548.87,105.76,427.14,0,4015.97,0,0,0,Organic,2019,Albany
3/24/2019,0.909840811,138460.47,3989.66,121152.81,192.78,12607.55,0,0,0,Conventional,2019,Albany
3/24/2019,1.374180302,4195.16,70.09,428.06,0,3691.82,0,0,0,Organic,2019,Albany
3/31/2019,1.044839841,99901.1,3637.65,77480.03,219,18272.37,0,0,0,Conventional,2019,Albany
3/31/2019,1.744772394,2507.56,34.84,389.5,0,2083.22,0,0,0,Organic,2019,Albany
4/7/2019,0.839517566,145373.38,4795.7,126467.5,285.88,13593.42,0,0,0,Conventional,2019,Albany
4/7/2019,1.749032848,2609.52,111.6,482.81,0,2015.11,0,0,0,Organic,2019,Albany
4/14/2019,1.132011896,88281.25,3954.36,71422.96,241.82,12536.9,0,0,0,Conventional,2019,Albany
4/14/2019,1.655638543,4166.59,1298.2,745.98,0,2106.85,0,0,0,Organic,2019,Albany
4/21/2019,1.475811756,94805.51,3476.38,77648.98,310.4,13260.47,0,0,0,Conventional,2019,Albany
4/21/2019,2.15471281,2332.91,238.59,606.32,0,1473.71,0,0,0,Organic,2019,Albany
4/28/2019,1.542950896,79953.06,3706.59,64053.03,257.29,11807.4,0,0,0,Conventional,2019,Albany
4/28/2019,2.078387448,2135.86,131.15,543.74,0,1458.36,0,0,0,Organic,2019,Albany
5/5/2019,1.229378195,151104.57,5051.53,133086.54,389.74,12238.69,0,0,0,Conventional,2019,Albany
5/5/2019,2.10815155,2307.11,139.22,466.78,0,1701.1,0,0,0,Organic,2019,Albany
5/12/2019,1.491083581,107711.42,4303.06,89501.34,234.52,13469.99,0,0,0,Conventional,2019,Albany
5/12/2019,1.963674285,3268.27,38.39,570.19,0,2659.69,0,0,0,Organic,2019,Albany
5/19/2019,1.636085987,120344.14,3327.48,102539.21,259.88,13467.28,0,0,0,Conventional,2019,Albany
5/19/2019,1.830889252,2858.88,103.69,462.29,0,2292.89,0,0,0,Organic,2019,Albany
5/26/2019,1.605431935,108192.36,4441.07,89867.69,246.18,12850.96,0,0,0,Conventional,2019,Albany
5/26/2019,2.088800737,2454.75,59.22,460.28,0,1935.25,0,0,0,Organic,2019,Albany
6/2/2019,1.604726281,101317.05,3149.09,83967.41,265.54,13673.91,0,0,0,Conventional,2019,Albany
6/2/2019,2.126091667,1942.66,90.88,426.17,0,1425.61,0,0,0,Organic,2019,Albany
6/9/2019,1.653283495,142479.52,4717.88,122078.74,204.56,13352.56,0,0,0,Conventional,2019,Albany
6/9/2019,2.15899504,2042.31,132.32,521.77,0,1388.22,0,0,0,Organic,2019,Albany
6/16/2019,1.325531453,129268.16,3475.63,111891.35,199.17,12145.8,0,0,0,Conventional,2019,Albany
6/16/2019,2.142838908,2483.27,106.33,558.56,0,1818.39,0,0,0,Organic,2019,Albany
6/23/2019,1.58145548,121184.28,2891.3,100711.65,388.03,13634.4,0,0,0,Conventional,2019,Albany
6/23/2019,2.043104535,1978.19,63.73,256.07,0,1658.39,0,0,0,Organic,2019,Albany
6/30/2019,1.505042065,100888.62,2843.69,76888.37,416.47,17444.93,0,0,0,Conventional,2019,Albany
6/30/2019,1.960179895,2448.43,74.44,355.38,0,2018.61,0,0,0,Organic,2019,Albany
7/7/2019,1.557649926,105531.44,3010.46,84225.74,304.18,14848.41,0,0,0,Conventional,2019,Albany
7/7/2019,1.823220787,2588.39,86.05,526.15,0,1976.18,0,0,0,Organic,2019,Albany
7/14/2019,1.525633873,100463.81,2930.69,83146.04,262.13,11305.58,0,0,0,Conventional,2019,Albany
7/14/2019,1.884061012,2325.97,28.65,517.79,0,1779.53,0,0,0,Organic,2019,Albany
7/21/2019,1.571836356,92779.96,2915.18,76354.33,291.03,11747.85,0,0,0,Conventional,2019,Albany
7/21/2019,1.988073247,1909.94,26.13,430.74,0,1446.76,0,0,0,Organic,2019,Albany
7/28/2019,1.653728266,86019.56,3606.5,68036.82,491.07,11722.18,0,0,0,Conventional,2019,Albany
7/28/2019,2.020241428,2051.3,9.2,258.71,0,1770.83,0,0,0,Organic,2019,Albany
8/4/2019,1.603503504,87358.89,3852.67,68837.5,457.97,11864,0,0,0,Conventional,2019,Albany
8/4/2019,2.118327346,2438.94,5.11,292.18,0,2050.88,0,0,0,Organic,2019,Albany
8/11/2019,1.533176947,91043.36,3947.66,70014.9,1840.78,13188.86,0,0,0,Conventional,2019,Albany
8/11/2019,2.192712582,2148.95,0,364.65,0,1688.71,0,0,0,Organic,2019,Albany
8/18/2019,1.437172984,100921.16,8506.19,76919.06,548.01,12006.35,0,0,0,Conventional,2019,Albany
8/18/2019,2.053086005,1805.16,8.96,157.29,0,1552.98,0,0,0,Organic,2019,Albany
8/25/2019,1.340949267,91924.84,9320.25,70245.62,466.9,10721.86,0,0,0,Conventional,2019,Albany
8/25/2019,2.305367827,1630.34,38.33,261,0,1249.92,0,0,0,Organic,2019,Albany
9/1/2019,1.471590963,99262.47,8469.95,78311.92,355.73,10502.13,0,0,0,Conventional,2019,Albany
9/1/2019,2.249685048,1796.47,24.31,304.37,0,1360.62,0,0,0,Organic,2019,Albany
9/8/2019,1.479116149,97455.83,7771.21,72540.53,431.23,14241.64,0,0,0,Conventional,2019,Albany
9/8/2019,2.193819509,2054.75,5.82,309.72,0,1537.51,0,0,0,Organic,2019,Albany
9/15/2019,1.560548123,104200.57,6070.98,87328.63,140.7,9060.69,0,0,0,Conventional,2019,Albany
9/15/2019,1.512075303,3520.12,11.57,199.98,0,3177.91,0,0,0,Organic,2019,Albany
9/22/2019,1.335099247,86962.97,4704.22,71034.96,149.48,9312.52,0,0,0,Conventional,2019,Albany
9/22/2019,1.66097083,2748.09,4.08,173.51,0,2430.48,0,0,0,Organic,2019,Albany
9/29/2019,1.363350506,141190.07,4024.37,124930.82,110.1,8591.66,0,0,0,Conventional,2019,Albany
9/29/2019,1.683810422,2387.03,4.08,216.37,0,2064.14,0,0,0,Organic,2019,Albany
10/6/2019,1.242837471,102576.53,4549.18,82626.49,95.6,13354.75,0,0,0,Conventional,2019,Albany
10/6/2019,1.462275829,3528.96,12.91,214.63,0,3205.82,0,0,0,Organic,2019,Albany
10/13/2019,1.45282281,86564.48,4186.33,70525.35,98.36,8528.3,0,0,0,Conventional,2019,Albany
10/13/2019,1.564374863,2736.69,10.22,213.69,0,2393.64,0,0,0,Organic,2019,Albany
10/20/2019,1.287874788,100855.38,4059.89,84433.87,118.98,9182.76,0,0,0,Conventional,2019,Albany
10/20/2019,1.653045453,2238.86,9.33,216.79,0,1905.51,0,0,0,Organic,2019,Albany
10/27/2019,1.351592831,108087.68,3526.98,90577.01,105.29,9331.31,0,0,0,Conventional,2019,Albany
10/27/2019,1.867637962,1817.17,3.07,199.47,0,1498.69,0,0,0,Organic,2019,Albany
11/3/2019,1.224583196,78202.43,2959.73,61674.16,117.73,9054.39,0,0,0,Conventional,2019,Albany
11/3/2019,1.814520316,2295.48,10.39,216.9,0,1932.9,0,0,0,Organic,2019,Albany
11/10/2019,1.200986894,92291.92,4006.11,76136.08,87.89,8930.21,0,0,0,Conventional,2019,Albany
11/10/2019,1.652084228,2563.82,3.07,188.3,0,2238.78,0,0,0,Organic,2019,Albany
11/17/2019,1.172488461,124046.5,4070.8,107364.27,129.7,8640.02,0,0,0,Conventional,2019,Albany
